AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,RS,-79,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,-79,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,32.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,RS,32.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,RS,32.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,RS,32.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,RS,32.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,RS,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,LEFT
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,LEFT,0.0,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,ALL,0.0,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,RS,27.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,27.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,-66,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,-66,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,RS,25.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,25.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,31.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,31.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,-72,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,-72,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,LEFT
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,LEFT,24.0,0.003,0.004,0.017,0.000,0.000,0.975,0.000,0.000,0.000,LEFT
AA,A,ALL,24.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,LEFT,0.0,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,ALL,0.0,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,ALL,20.0,0.024,0.845,0.121,0.002,0.002,0.002,0.002,0.000,0.000,ALL
AA,A,RS,20.0,0.844,0.025,0.121,0.002,0.002,0.002,0.002,0.000,0.000,RS
AA,A,ALL,17.0,0.135,0.142,0.672,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,17.0,0.137,0.140,0.672,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,RS,30.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,30.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,30.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,30.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,30.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,30.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,21.0,0.966,0.006,0.027,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,21.0,0.966,0.006,0.027,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,26.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,26.0,0.978,0.004,0.017,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,21.0,0.966,0.006,0.027,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,21.0,0.966,0.006,0.027,0.000,0.000,0.000,0.000,0.000,0.000,RS
AA,A,RS,-71,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,RS,-71,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,UP
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,UP,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,NOTHING,-64,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,RS
AA,A,ALL,-6.0,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,ALL
AA,A,RS,-6.0,0.135,0.140,0.674,0.012,0.012,0.012,0.012,0.001,0.001,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
AA,A,ALL,32.0,0.003,0.978,0.017,0.000,0.000,0.000,0.000,0.000,0.000,ALL
AA,A,NOTHING,32.0,0.003,0.004,0.992,0.000,0.000,0.000,0.000,0.000,0.000,NOTHING
